Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,GR_Full,tdeb_flat,tdebShift_flat,GrowthAtStart_flat,ChipRow,GR_end,tdeb_GR,CaracT_GR,tdebShift_GR,GrowthAtStart_GR,fit_name,tdeb,tdebShift,Tau,G,A0fit,fitR2,Expe
PPG1,0,0.0,0.2611053954,279.1519426041082,258.60841993369775,322.0,296.0,9.968530401419994e-05,191.58185658229343,5.0,0.0086566068365533,9.0,0.2873226966058966,125.0,,2.0,0.0056003305500892,ExpDel,191.58185658229343,5.0,5163.8853242543655,0.2788597944335503,0.2625518326139533,0.995,230301_ABA_P1
PPG1,1,30.0,0.2625920174,278.4751440092569,261.0706281321132,322.0,298.0,6.050807451837418e-05,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,2,60.0,0.2627707883999999,278.0892757599806,262.1734086402489,322.0,300.0,4.307602376853675e-05,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,3,90.0,0.2632506474,276.8904481709618,262.8894817063813,322.0,300.0,4.336362928417423e-05,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,4,120.0,0.2630775218,276.4027097923348,264.49851024495115,324.0,299.0,5.737959564513143e-05,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,5,150.0,0.2636740523999999,275.4266455417537,265.1284056262388,323.0,300.0,8.114077383567109e-05,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,6,180.0,0.2642122471999999,274.76303165283,266.6917717959801,324.0,301.8436032841872,0.0001085030661465,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,7,210.0,0.2650082486,271.2110324962724,268.92071557529414,325.0,299.0,0.0001386896880928,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,8,240.0,0.2667188048,270.0953411274543,270.8158818573727,325.0,300.0,0.0001660132150617,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,9,270.0,0.2679062206,269.35955447819794,271.06274419462136,327.0,300.0,0.0001898463419337,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,10,300.0,0.2695659682,270.558597825575,271.74009283623474,327.0,302.0,0.0002069448928088,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,11,330.0,0.2706837574,270.8304171607158,270.8399858084594,328.0,302.92036284067206,0.0002197062261342,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,12,360.0,0.2730510618,270.4581086882671,269.2168051908743,329.0,304.9570602486688,0.0002283354216653,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,13,390.0,0.2749836704,269.98597586363906,267.7584735379943,331.0,305.0,0.0002314336546389,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,14,420.0,0.2763442118,268.64684516711816,268.1373640982101,332.0,306.0,0.0002362640007494,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,15,450.0,0.278525218,268.300732796738,268.02739471174857,333.0,308.0,0.0002368326803217,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,16,480.0,0.2808078414,268.3084128644148,267.9687847362848,336.0,309.0,0.0002346706250978,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,17,510.0,0.2825861424,268.23671932584625,266.78554212458005,337.0,310.0,0.0002316683407756,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,18,540.0,0.2845733232,268.1327534740806,267.29358152994814,339.0,309.97456890143275,0.0002250402326637,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,19,570.0,0.2863949055999999,268.2564015046998,267.44057566728026,339.0,311.0,0.0002163173511888,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,20,600.0,0.2884253678,268.1279278267156,267.119595291923,341.0,313.0,0.0002049759199007,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,21,630.0,0.2903184586,268.18521625429844,266.7805605859148,342.0,313.0,0.0001954175653746,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,22,660.0,0.2914400114,267.6169324816522,267.33688879253793,344.0,314.0,0.0001897269869257,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,23,690.0,0.2938957604,267.70364629296887,267.0196842215516,345.0,316.0,0.0001818902881904,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,24,720.0,0.2951452756,267.7378390469354,266.71888220046867,346.0,316.0,0.0001773363154722,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,25,750.0,0.296722224,266.955011867591,266.4062724385084,347.0,317.0,0.0001719066925774,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,26,780.0,0.297879531,266.8807095382133,265.7214382297323,349.0,318.0,0.0001658528251792,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,27,810.0,0.2992777084,266.1976724516692,266.46969165713574,349.0,317.8410848455477,0.0001581681874212,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,28,840.0,0.3010955272,265.26454158131565,266.51810628605995,351.0,318.0,0.0001481479772371,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,29,870.0,0.3031184622,265.2323593471946,268.0287705928485,352.0,320.0,0.0001365405595691,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,30,900.0,0.3043698592,266.5925833467219,273.0274682393916,353.0,319.0,0.0001303736584807,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,31,930.0,0.3049532172,266.8474256446464,274.47861718644253,352.0,321.0,0.0001332897683391,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,32,960.0,0.3057322823999999,266.9841957582855,275.659837589976,353.0,321.0,0.0001454895659246,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,33,990.0,0.3072377223999999,266.9650137749277,276.59052025518633,354.0,322.9702957031346,0.0001618142995712,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,34,1020.0,0.3085531006,267.2499575944408,276.670189747288,354.0,323.0,0.0001863528576507,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,35,1050.0,0.3102316662,267.8713077627124,277.221423376473,357.0,323.0,0.0002116187330715,,,,,,,,,,,,,,,,,230301_ABA_P1
PPG1,36,1080.0,0.3127720961999999,268.1186486197694,275.629475851711,358.0,324.0,0.0002346175596314,,,,,,,,,,,,,,,,,230301_ABA_P1
