Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,TauFlux,A0,Aeq,A0-Aeq,Ecomp,EcompNG,1/Ecomp,L/H_Comp,H/L_Comp,Tdeb,tdebShift,GR_InOC,fitR2,fit_name,ChipRow,TauFluxRel,A0Rel,AeqRel,A0Rel-AeqRel,Erel,RevE,RevA,1/Erel,L/H_Rel,H/L_Rel,TdebRel,GrowthSlope,GR_AfterOC,E,1/E,fitR2rel,Expe
PPG1,0,0.0,0.5946055186,261.2473172597429,380.53968451381553,497.0,407.0,1.7045771040305375,0.5948275707488504,0.5767187381754403,0.018108832573410116,8.13817306080405,8.74805600241554,0.11431111091697138,1.201448550832195e-09,832328608.0850823,1.565912162846264,3.0,0.3285820793699948,0.989,Osmotic choc fit,92.0,0.31356640254568097,0.5779129262761976,0.5931599625829257,-0.015247036306728079,9.390814423050532,1.1539216913780797,0.84196682723302,0.10648703668825753,5.659993961074124e-09,176678633.736603,16.81134888147657,0.000292409749705722,0.7286046399574749,9.069435212733037,0.1102604491397711,0.992,220928_100mM_Osmo
PPG1,1,0.5,0.5953168389999999,261.9383792268104,380.7646097985653,497.0,407.9901515190161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220928_100mM_Osmo
PPG1,2,1.0,0.594629982,261.80722796199643,380.6536020520039,498.0,407.75066670171054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220928_100mM_Osmo
PPG1,3,1.5,0.5947579444,261.85114748929027,380.7600434745205,497.0,407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220928_100mM_Osmo
PPG1,4,2.0,0.5898916096,261.4190981130472,378.337395548577,495.0,405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220928_100mM_Osmo
PPG1,5,2.5,0.5880342729999999,262.24776323132755,377.60308893794434,493.0,403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220928_100mM_Osmo
PPG1,6,3.0,0.5835518254,262.1059274885096,376.9870092817089,491.0,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220928_100mM_Osmo
PPG1,7,3.5,0.5832262739999999,261.5767589827741,376.4434284174959,492.0,401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220928_100mM_Osmo
PPG1,8,4.0,0.5822947829999999,261.67070459668093,375.4616995984461,490.0,401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220928_100mM_Osmo
PPG1,9,4.5,0.5790543234,261.9518183356256,377.8497686356895,488.0,402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220928_100mM_Osmo
