Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,TauFlux,A0,Aeq,A0-Aeq,Ecomp,EcompNG,1/Ecomp,L/H_Comp,H/L_Comp,Tdeb,tdebShift,GR_InOC,fitR2,fit_name,ChipRow,TauFluxRel,A0Rel,AeqRel,A0Rel-AeqRel,Erel,RevE,RevA,1/Erel,L/H_Rel,H/L_Rel,TdebRel,GrowthSlope,GR_AfterOC,E,1/E,fitR2rel,Expe
PPG1,0,0.0,0.4536699894,329.34796989390475,302.7231225999104,407.0,423.0,1.028320629785897,0.45366998852143897,0.44065727944811084,0.013012709073328133,8.63770990703909,8.637709933197312,0.11577142642365192,1.876383419413255e-09,532940117.49085903,0.12633466550484285,0.0,1.3137105033948903e-17,0.997,Osmotic choc fit,14.0,0.5215666598174782,0.44057930527387296,0.4535473384853232,-0.012968033211450236,8.417367018787333,0.9744905894475347,-0.9582548622077877,0.11880199565588946,3.7963186941903114e-09,263413080.0268028,15.000000135448667,0.00018920155232730684,0.6183909050879304,8.527538475992323,0.11726713433370152,0.999,220214_Ct1_Osmo
PPG1,1,0.5,0.4499459071999999,328.67499984383977,304.24938766261164,405.0,421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,2,1.0,0.4457438478,328.4065917069057,305.03324697083144,403.0,419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,3,1.5,0.4440050646,328.2914942733131,305.0298492906053,402.0,418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,4,2.0,0.4430095924,328.27478407957426,305.38124133116474,402.0,418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,5,2.5,0.4418748669999999,328.2778654390054,305.3000108938484,401.0,416.8573027661881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,6,3.0,0.4415587245999999,328.17502369966184,305.5923843003187,402.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,7,3.5,0.4413347904,328.12486549298603,305.7863241860771,401.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,8,4.0,0.4412425822,328.3621195379328,306.2881456267273,401.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,9,4.5,0.4408869219999999,328.2726836779604,306.10183610207264,401.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,10,5.0,0.441084511,328.289301847626,306.4427982900594,401.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,11,5.5,0.440698742,328.24948824959586,306.2441640490937,401.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,12,6.0,0.4407081509999999,328.3398396769488,306.5938027771018,401.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,13,6.5,0.4408342316,328.2201805475296,306.5839435050125,401.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,14,7.0,0.4408831584,328.20058164918123,306.55696096928966,401.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,15,7.5,0.4406065338,328.2010265862048,306.66812840462626,401.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,16,8.0,0.4404823349999999,328.3853053890607,306.52337998788613,401.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,17,8.5,0.4405049166,328.21911388395154,306.34210619559315,401.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,18,9.0,0.4405688977999999,328.4362616082291,306.5600043891053,401.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,19,9.5,0.4406366425999999,328.2849874294206,306.65739907933306,401.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,20,10.0,0.4405820703999999,328.3460193774847,306.72393118539026,401.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,21,10.5,0.4406554606,328.3234762738258,306.8677220766215,400.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,22,11.0,0.4405180891999999,328.3261985554726,306.7177062358802,401.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,23,11.5,0.440472926,328.3939563873845,306.62133528177674,400.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,24,12.0,0.4404334082,328.44631147571283,306.3827432564283,400.0,417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,25,12.5,0.4407062692,328.397846935162,306.8914917142216,400.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,26,13.0,0.4406234699999999,328.43018563874,306.80752602213454,400.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,27,13.5,0.4405933612,328.37344779726874,307.0046821207436,401.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,28,14.0,0.440604652,328.41914145361227,307.01939474424023,400.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,29,14.5,0.4408605767999999,328.46725175573187,307.0864323597387,401.0,416.7040898090887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,30,15.0,0.440331791,328.12640484783844,307.5464456239756,401.0,416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,31,15.5,0.4488149453999999,328.7564777028027,306.181987648304,405.0,420.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
PPG1,32,16.0,0.451641409,328.8620407164776,305.1886904065335,407.0,422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220214_Ct1_Osmo
