Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,GR_Full,tdeb_flat,tdebShift_flat,GrowthAtStart_flat,ChipRow,GR_end,tdeb_GR,CaracT_GR,tdebShift_GR,GrowthAtStart_GR,fit_name,tdeb,tdebShift,Tau,A0fit,fitR2,Expe
PPG1,0,0.0,0.4238359322,480.22589215595445,339.1241698409151,361.0,452.0,-0.0003076040706368263,498.2967244467624,15.0,0.019444594470667455,83.0,0.1880070009781027,155.0,550.6996462920957,3.0,-0.019433795606880685,ExpDel,498.2967244467624,15.0,2381.3821403773322,0.4193620479925384,0.996,220114_S3
PPG1,1,30.0,0.4170877973999999,479.2687863477572,329.7411340249939,360.0,445.0,-0.00019777906423189723,,,,,,,,,,,,,,,,220114_S3
PPG1,2,60.0,0.4155785937999999,478.3108069025544,323.6648468705145,359.0,442.0,-0.00010976063036470142,,,,,,,,,,,,,,,,220114_S3
PPG1,3,90.0,0.4157253741999999,476.3433114108053,319.5516139486963,359.0,443.0,-4.122945962697539e-05,,,,,,,,,,,,,,,,220114_S3
PPG1,4,120.0,0.4149199637999999,475.3421425610882,317.1039632320816,358.0,442.0,1.0560422706021074e-05,,,,,,,,,,,,,,,,220114_S3
PPG1,5,150.0,0.4149312545999999,474.96378476696265,316.02286703254225,359.0,443.0,4.864995356495674e-05,,,,,,,,,,,,,,,,220114_S3
PPG1,6,180.0,0.4152229336,474.51749272788993,314.7074539052681,359.0,444.77476620958265,7.999475507003064e-05,,,,,,,,,,,,,,,,220114_S3
PPG1,7,210.0,0.4157404286,474.4118225247058,313.2279361880554,361.0,442.0,0.00010122156292554957,,,,,,,,,,,,,,,,220114_S3
PPG1,8,240.0,0.4166455744,474.32982417066887,312.37277069805407,361.0,443.0,0.0001176800210657092,,,,,,,,,,,,,,,,220114_S3
PPG1,9,270.0,0.4198596888,474.5773438616112,311.0174351732772,361.0,445.0,0.0001278975140955647,,,,,,,,,,,,,,,,220114_S3
PPG1,10,300.0,0.4206462811999999,474.1992319907373,309.10068047691465,363.0,446.0,0.00013984173004326106,,,,,,,,,,,,,,,,220114_S3
PPG1,11,330.0,0.4223342558,474.2569038054869,307.56055302550413,364.0,446.0,0.00015540017924335528,,,,,,,,,,,,,,,,220114_S3
PPG1,12,360.0,0.4235969436,473.4158803923239,306.4800525655136,363.0,446.7309772338843,0.00016700669081872745,,,,,,,,,,,,,,,,220114_S3
PPG1,13,390.0,0.4256386966,472.821762726983,305.7505805734064,364.0,446.0,0.00017792995405956685,,,,,,,,,,,,,,,,220114_S3
PPG1,14,420.0,0.4291124993999999,472.4366312618161,304.8428062967412,367.0,450.0,0.00018630672967089422,,,,,,,,,,,,,,,,220114_S3
PPG1,15,450.0,0.4314101771999999,471.7704845557946,304.7705114469832,368.0,454.8687159464845,0.0001963519636994282,,,,,,,,,,,,,,,,220114_S3
PPG1,16,480.0,0.4330228798,471.291673611692,304.2782080642892,370.0,451.0,0.00021351802329719121,,,,,,,,,,,,,,,,220114_S3
PPG1,17,510.0,0.4371760124,470.9936153903285,303.5899049437058,372.0,453.0,0.0002321981462661795,,,,,,,,,,,,,,,,220114_S3
PPG1,18,540.0,0.4391443752,470.0319381672612,303.37231045102703,373.0,453.0,0.0002585286767822434,,,,,,,,,,,,,,,,220114_S3
PPG1,19,570.0,0.4423961255999999,469.5528095837051,303.80127975362166,374.0,454.0,0.0002850969050822171,,,,,,,,,,,,,,,,220114_S3
PPG1,20,600.0,0.4455838948,468.7301792360144,303.67787896402393,375.0,455.5428878453172,0.000315543201205399,,,,,,,,,,,,,,,,220114_S3
PPG1,21,630.0,0.4506572276,467.5841975850847,303.2930365756248,377.0,460.0,0.00034172546443101136,,,,,,,,,,,,,,,,220114_S3
PPG1,22,660.0,0.4559544946,467.1330697068124,303.6568316704607,380.0,459.6146553058978,0.00036437012926883667,,,,,,,,,,,,,,,,220114_S3
PPG1,23,690.0,0.4600888091999999,466.0398808312663,304.2241683678394,381.0,460.0,0.00038480076173062424,,,,,,,,,,,,,,,,220114_S3
PPG1,24,720.0,0.4660409425999999,464.82919821739785,305.3869771949466,383.0,462.8635061327295,0.0003983793466982231,,,,,,,,,,,,,,,,220114_S3
PPG1,25,750.0,0.4720250666,464.1947189407061,306.1275205330624,385.0,467.0,0.0004126433693574488,,,,,,,,,,,,,,,,220114_S3
PPG1,26,780.0,0.4774540596,462.3644390090939,306.9453103442369,389.0,468.0,0.00042563257261138654,,,,,,,,,,,,,,,,220114_S3
PPG1,27,810.0,0.4827663809999999,461.629728760799,307.689425817066,392.0,468.4826060250483,0.0004383164683940756,,,,,,,,,,,,,,,,220114_S3
PPG1,28,840.0,0.489070411,460.3072315042019,308.496208004467,394.0,471.0,0.00045294608961866527,,,,,,,,,,,,,,,,220114_S3
PPG1,29,870.0,0.4964903483999999,458.4380389883213,309.94420298693865,397.0,474.0,0.0004618089012010048,,,,,,,,,,,,,,,,220114_S3
PPG1,30,900.0,0.5037070514,457.09424269366303,311.2693035991483,400.0,477.0,0.0004668906227141244,,,,,,,,,,,,,,,,220114_S3
PPG1,31,930.0,0.5106885294,455.5035189331858,312.0536204338325,403.0,479.0,0.00046950700236168954,,,,,,,,,,,,,,,,220114_S3
PPG1,32,960.0,0.517739634,454.01453379382144,312.8204115351126,407.0,479.96761345451046,0.0004701650759729415,,,,,,,,,,,,,,,,220114_S3
PPG1,33,990.0,0.5255509858,452.2716265899443,313.56311753528576,411.0,482.0,0.0004662353488936695,,,,,,,,,,,,,,,,220114_S3
PPG1,34,1020.0,0.5326209084,451.0010700308261,314.7264544454852,414.0,487.5452826177655,0.00046126992385275704,,,,,,,,,,,,,,,,220114_S3
PPG1,35,1050.0,0.5386501955999999,449.1204333657911,315.65978808306784,416.0,491.0,0.0004566780378213939,,,,,,,,,,,,,,,,220114_S3
PPG1,36,1080.0,0.5479839236,448.148954911375,316.0700751371088,420.0,494.0,0.0004463234868218899,,,,,,,,,,,,,,,,220114_S3
PPG1,37,1110.0,0.5548920114,446.571216697614,316.4011466061082,424.0,496.0,0.00043726657057042143,,,,,,,,,,,,,,,,220114_S3
PPG1,38,1140.0,0.5620353242,444.74069976462846,316.6493879105946,428.0,499.0,0.0004314262414841255,,,,,,,,,,,,,,,,220114_S3
PPG1,39,1170.0,0.5703509983999999,443.452203547292,317.3661169323769,429.0,503.0,0.00042710278800187285,,,,,,,,,,,,,,,,220114_S3
