Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,GR_Full,tdeb_flat,tdebShift_flat,GrowthAtStart_flat,ChipRow,GR_end,tdeb_GR,CaracT_GR,tdebShift_GR,GrowthAtStart_GR,fit_name,tdeb,tdebShift,Tau,G,A0fit,fitR2,Expe
PPG1,0,0.0,0.2719953719999999,377.48658585479393,296.86137072112115,315.0,292.0,-8.430128835918015e-05,464.42534139641003,14.0,0.022142211920969993,92.0,0.401024108849188,159.0,981.2116479322183,3.0,-0.0048172047899225565,ExpDel,464.42534139641003,14.0,1421.7425561301477,1.0128415962447852,0.2722167080701978,0.999,220928_100mM
PPG1,1,30.0,0.271120335,377.3971426750404,299.51962720625977,316.0,291.0,-4.926830290759697e-05,,,,,,,,,,,,,,,,,220928_100mM
PPG1,2,60.0,0.2706931663999999,377.567143944908,301.5646439925193,315.0,291.0,-2.198151571596059e-05,,,,,,,,,,,,,,,,,220928_100mM
PPG1,3,90.0,0.2707289206,377.2700360958093,303.6996909663264,314.0,292.0,-8.842657023880033e-07,,,,,,,,,,,,,,,,,220928_100mM
PPG1,4,120.0,0.2707006936,377.3331964048932,305.34672336222184,314.0,291.0,1.5612700613106774e-05,,,,,,,,,,,,,,,,,220928_100mM
PPG1,5,150.0,0.2706799938,377.2680261397159,306.8616718939737,315.0,291.0,2.9119090130817665e-05,,,,,,,,,,,,,,,,,220928_100mM
PPG1,6,180.0,0.2710902261999999,377.1064822244499,308.2323994527057,314.0,291.0,4.118419334487377e-05,,,,,,,,,,,,,,,,,220928_100mM
PPG1,7,210.0,0.2715682034,377.1269847951087,309.1899185782928,314.0,291.0,5.270787840348856e-05,,,,,,,,,,,,,,,,,220928_100mM
PPG1,8,240.0,0.2717921376,376.8813228889756,309.98707431724387,315.0,292.0,6.714930073022149e-05,,,,,,,,,,,,,,,,,220928_100mM
PPG1,9,270.0,0.2722418877999999,377.1216313302709,310.7820744088401,315.0,292.0,8.5012266817901e-05,,,,,,,,,,,,,,,,,220928_100mM
PPG1,10,300.0,0.272945681,376.8516025295951,310.6892856830242,315.0,292.0,0.00010946412531136658,,,,,,,,,,,,,,,,,220928_100mM
PPG1,11,330.0,0.2740295977999999,377.018029153112,311.82746712043866,317.0,293.0,0.0001409362050394208,,,,,,,,,,,,,,,,,220928_100mM
PPG1,12,360.0,0.2752772311999999,376.820560817558,313.11482213779203,318.0,293.9021702858017,0.00018327769576564584,,,,,,,,,,,,,,,,,220928_100mM
PPG1,13,390.0,0.2766678814,376.7162279998697,314.04427753514994,318.0,294.0,0.00024237624454186024,,,,,,,,,,,,,,,,,220928_100mM
