Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,TauFlux,A0,Aeq,A0-Aeq,Ecomp,EcompNG,1/Ecomp,L/H_Comp,H/L_Comp,Tdeb,tdebShift,GR_InOC,fitR2,fit_name,ChipRow,TauFluxRel,A0Rel,AeqRel,A0Rel-AeqRel,Erel,RevE,RevA,1/Erel,L/H_Rel,H/L_Rel,TdebRel,GrowthSlope,GR_AfterOC,E,1/E,fitR2rel,Expe
PPG1,0,0.0,0.4429437293999999,271.11619764547106,318.74858816075744,429.0,410.9576839456525,0.8937816577627088,0.4432296152833031,0.43361703370098975,0.009612581582313373,11.423916405736305,12.692548290181508,0.0787863852977076,1.6323086997986728e-09,612629216.595696,3.000000000717599,6.0,0.5780548764182241,0.989,Osmotic choc fit,8.0,0.7719200394049778,0.43461601162606794,0.44365345289682556,-0.009037441270757618,11.91479345642433,1.0429692439312266,0.9401679656364132,0.08392927696625832,1.8121323600424095e-09,551836070.0631144,18.128676856722873,0.00011389290778984587,0.3773579040582708,12.30367087330292,0.08127655642754933,0.991,230221_ABA_Osmo
PPG1,1,0.5,0.442900448,271.6877338407121,319.8527561863292,429.0,410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230221_ABA_Osmo
PPG1,2,1.0,0.4432316448,271.3450277649022,319.8435754372883,429.0,410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230221_ABA_Osmo
PPG1,3,1.5,0.443182718,271.65362042379144,319.49370822395633,429.0,409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230221_ABA_Osmo
PPG1,4,2.0,0.4432542264,271.4965500788199,319.76285295541607,430.0,410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230221_ABA_Osmo
PPG1,5,2.5,0.4434480517999999,271.4968797038434,319.3255087626746,430.0,412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230221_ABA_Osmo
PPG1,6,3.0,0.4441010364,271.4265707687007,319.7114893078002,429.0,410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230221_ABA_Osmo
PPG1,7,3.5,0.4387642515999999,271.640888932364,319.50696942000025,427.0,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230221_ABA_Osmo
PPG1,8,4.0,0.4363913017999999,272.2094591451973,319.1664605060175,426.0,407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230221_ABA_Osmo
PPG1,9,4.5,0.4354823924,272.4471294852568,319.2013074783029,425.0,405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230221_ABA_Osmo
PPG1,10,5.0,0.4350138241999999,272.4859087599927,319.09822190547106,425.0,407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230221_ABA_Osmo
PPG1,11,5.5,0.4347315542,272.85561788085727,318.77654279042207,425.0,406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230221_ABA_Osmo
PPG1,12,6.0,0.4340823332,272.7568010049579,319.0976809479589,426.0,407.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230221_ABA_Osmo
