Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,GR_Full,tdeb_flat,tdebShift_flat,GrowthAtStart_flat,ChipRow,GR_end,tdeb_GR,CaracT_GR,tdebShift_GR,GrowthAtStart_GR,fit_name,tdeb,tdebShift,Tau,A0fit,fitR2,Expe
PPG1,0,0.0,0.2369750739999999,184.75430025957425,287.16121658297885,268.0,303.0,0.00015476554071080075,217.3916928054778,5.0,0.03001684600480236,0.0,0.053214979367298604,455.0,947.1525026025378,12.0,0.14186330467191685,ExpDel,217.3916928054778,5.0,1876.3119690622007,0.23908089656004822,0.999,220614_ABA
PPG1,1,30.0,0.236222354,189.71298946470876,289.741500861341,270.0,302.0,0.00018875413746460718,,,,,,,,,,,,,,,,220614_ABA
PPG1,2,60.0,0.2391560802,190.53965835261712,289.5095684658386,271.0,304.0,0.0002245442125228579,,,,,,,,,,,,,,,,220614_ABA
PPG1,3,90.0,0.2405768391999999,189.9398788900653,280.27231998101763,271.0,305.0,0.00026148928020013827,,,,,,,,,,,,,,,,220614_ABA
PPG1,4,120.0,0.2428651079999999,190.5905545645078,277.75505494121967,272.0,307.0,0.0002989520406136444,,,,,,,,,,,,,,,,220614_ABA
PPG1,5,150.0,0.2446603452,191.16167293789255,276.5941365739071,273.0,308.8183362133367,0.00033631072101598567,,,,,,,,,,,,,,,,220614_ABA
PPG1,6,180.0,0.2462109484,191.87313164631604,275.53071644879714,274.0,309.0,0.0003760982806375619,,,,,,,,,,,,,,,,220614_ABA
PPG1,7,210.0,0.2494608169999999,191.5484036071512,274.06002201586546,273.0,311.0,0.00041029955298832677,,,,,,,,,,,,,,,,220614_ABA
PPG1,8,240.0,0.2530305915999999,191.49880853297404,272.8183434103995,275.0,313.0,0.00044290291523246545,,,,,,,,,,,,,,,,220614_ABA
PPG1,9,270.0,0.2566060116,191.37346834507733,272.13313829238217,277.0,317.0,0.0004677542937306799,,,,,,,,,,,,,,,,220614_ABA
PPG1,10,300.0,0.2602190675999999,191.3712603232795,270.97192385680626,280.0,318.0,0.0004872547626795082,,,,,,,,,,,,,,,,220614_ABA
