Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,GR_Full,tdeb_flat,tdebShift_flat,GrowthAtStart_flat,ChipRow,GR_end,tdeb_GR,CaracT_GR,tdebShift_GR,GrowthAtStart_GR,fit_name,tdeb,tdebShift,Tau,A0fit,fitR2,Expe
PPG1,0,0.0,0.1699547669999999,678.8793354944297,263.9667880245306,281.0,226.0,-0.00015186814015774074,307.2090570361797,9.0,0.03546920591359472,89.0,0.6331319480664508,180.0,576.6782199965497,4.0,0.0014248781467203432,ExpDel,307.2090570361797,9.0,1424.5003297689423,0.1703913887974302,0.993,220112_S3
PPG1,1,30.0,0.1680880214,650.4849556895289,275.61645389410364,271.0,232.0,-4.066579504744352e-05,,,,,,,,,,,,,,,,220112_S3
PPG1,2,60.0,0.1678847869999999,648.867753748068,274.5227619281451,269.0,232.81378001282656,4.843550428874685e-05,,,,,,,,,,,,,,,,220112_S3
PPG1,3,90.0,0.1693582364,598.4393170926041,272.2562819875498,244.0,252.893505947978,0.00011913106208946048,,,,,,,,,,,,,,,,220112_S3
PPG1,4,120.0,0.1700526205999999,529.1592723144379,287.30454006518084,221.0,274.0,0.00017540449346670792,,,,,,,,,,,,,,,,220112_S3
PPG1,5,150.0,0.1698889039999999,483.8845386638107,297.3200978370601,224.0,280.0,0.00022140399994625393,,,,,,,,,,,,,,,,220112_S3
PPG1,6,180.0,0.171384935,473.1587692239833,297.2989867563786,228.0,283.0,0.0002676729286201949,,,,,,,,,,,,,,,,220112_S3
PPG1,7,210.0,0.1723070169999999,474.903600246712,295.3032381180988,228.0,284.0,0.0003115964512911321,,,,,,,,,,,,,,,,220112_S3
PPG1,8,240.0,0.1747985202,475.96667311142863,294.46037335004706,230.0,286.0,0.0003474006757243928,,,,,,,,,,,,,,,,220112_S3
PPG1,9,270.0,0.1761571797999999,476.1962163024433,294.5342527586756,230.0,286.0,0.0003792725614216685,,,,,,,,,,,,,,,,220112_S3
PPG1,10,300.0,0.1779693531999999,475.939499096076,294.45839946133043,232.0,288.0,0.0004126424817420569,,,,,,,,,,,,,,,,220112_S3
PPG1,11,330.0,0.1807976986,476.4705122552019,294.54326291064444,236.0,291.0,0.0004483121024351219,,,,,,,,,,,,,,,,220112_S3
PPG1,12,360.0,0.1823276019999999,476.9798355661512,293.73596039263657,234.0,293.0,0.0004918113168588885,,,,,,,,,,,,,,,,220112_S3
PPG1,13,390.0,0.185498435,477.5592280290699,293.4619100033102,238.0,293.0,0.0005329646359787825,,,,,,,,,,,,,,,,220112_S3
PPG1,14,420.0,0.1893636521999999,478.8099486269612,292.81426989747223,237.0,297.0,0.0005677245507680748,,,,,,,,,,,,,,,,220112_S3
PPG1,15,450.0,0.1918796187999999,478.6954116509502,291.9143253389746,240.0,300.0,0.0006122236464757361,,,,,,,,,,,,,,,,220112_S3
PPG1,16,480.0,0.1945367204,478.481037080669,291.79940472256953,242.0,303.0,0.0006594191175942036,,,,,,,,,,,,,,,,220112_S3
PPG1,17,510.0,0.1986503352,478.6970943705021,291.50699392198624,245.0,306.0,0.0007084659531829926,,,,,,,,,,,,,,,,220112_S3
PPG1,18,540.0,0.2034075256,478.8900560650096,290.3109600379687,248.0,309.0,0.0007477539820263592,,,,,,,,,,,,,,,,220112_S3
PPG1,19,570.0,0.2087894736,479.7088203948074,290.14582898884345,248.0,313.0,0.0007708598916267155,,,,,,,,,,,,,,,,220112_S3
PPG1,20,600.0,0.2132775666,479.4753510862355,288.90564380674346,252.0,317.0,0.0007854458039366744,,,,,,,,,,,,,,,,220112_S3
