Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,TauFlux,A0,Aeq,A0-Aeq,Ecomp,EcompNG,1/Ecomp,L/H_Comp,H/L_Comp,Tdeb,tdebShift,GR_InOC,fitR2,fit_name,ChipRow,TauFluxRel,A0Rel,AeqRel,A0Rel-AeqRel,Erel,RevE,RevA,1/Erel,L/H_Rel,H/L_Rel,TdebRel,GrowthSlope,GR_AfterOC,E,1/E,fitR2rel,Expe
PPG1,0,0.0,0.5803245384,354.57276936285814,322.2183962901513,454.0,484.0,0.4828971265221961,0.5810509132349195,0.5715906770210255,0.009460236213894024,15.217331160198373,15.395316480544217,0.06495481929609871,2.2680657304492093e-09,440904329.4357883,2.372185056132783,5.0,0.045679302119297556,0.992,Osmotic choc fit,31.0,0.4300215373063586,0.5718464021529794,0.5819469443684854,-0.010100542215505937,14.026877013592033,0.9217698468887877,1.067683933797711,0.0712917065595571,2.7631060452664035e-09,361911553.0195243,17.143740180134486,0.00023987884399955103,0.6040530010486029,14.711096747068126,0.06797589718790319,0.997,230301_Ct_Osmo
PPG1,1,0.5,0.5813708192,353.9532125351426,320.1760766615199,454.0,484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230301_Ct_Osmo
PPG1,2,1.0,0.5813200105999999,354.3412455100188,320.0563846314607,456.0,484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230301_Ct_Osmo
PPG1,3,1.5,0.580601163,354.2995631786925,320.3228851431263,454.0,484.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230301_Ct_Osmo
PPG1,4,2.0,0.5816380348,354.3378879429372,320.07497059885304,453.0,484.9496172902216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230301_Ct_Osmo
PPG1,5,2.5,0.5787908714,353.91279686238147,320.26899897837575,454.0,483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230301_Ct_Osmo
PPG1,6,3.0,0.5742199791999999,353.726028411207,319.2942348768086,452.0,481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230301_Ct_Osmo
PPG1,7,3.5,0.572302425,353.71054213195805,319.7122838698215,451.0,481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230301_Ct_Osmo
PPG1,8,4.0,0.5718959562,353.1447865718137,320.1870522801212,450.0,479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230301_Ct_Osmo
PPG1,9,4.5,0.5721970442,353.4476803344052,319.7690727116411,450.0,481.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230301_Ct_Osmo
PPG1,10,5.0,0.572029564,353.3221347714659,320.1028543921512,451.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230301_Ct_Osmo
PPG1,11,5.5,0.5718827836,353.44816829414907,319.74654018521375,451.0,479.713179451463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230301_Ct_Osmo
PPG1,12,6.0,0.5712824893999999,353.83438368543545,320.0678532393268,450.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230301_Ct_Osmo
PPG1,13,6.5,0.5716080407999999,353.5087496670701,319.9905064307292,450.0,479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230301_Ct_Osmo
PPG1,14,7.0,0.5718357385999999,353.2704280600433,320.21837157726253,450.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230301_Ct_Osmo
