Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,TauFlux,A0,Aeq,A0-Aeq,Ecomp,EcompNG,1/Ecomp,L/H_Comp,H/L_Comp,Tdeb,tdebShift,GR_InOC,fitR2,fit_name,ChipRow,TauFluxRel,A0Rel,AeqRel,A0Rel-AeqRel,Erel,RevE,RevA,1/Erel,L/H_Rel,H/L_Rel,TdebRel,GrowthSlope,GR_AfterOC,E,1/E,fitR2rel,Expe
PPG1,0,0.0,0.6111051409999999,359.8094570706966,349.5824019812593,483.0,479.8730153186161,0.7968901080568134,0.6112768551437349,0.6041520357943723,0.007124819349362599,21.256432567482044,21.25641801621184,0.04704461491288515,9.839203304709448e-10,1016342450.7361879,1.9959259460798604,4.0,7.983519026755811e-07,0.984,Osmotic choc fit,15.0,0.8221501395154178,0.6040249540408978,0.6109916126849119,-0.006966658644014023,21.48110579120838,1.0105696580558883,0.9778014434341097,0.04655253829666778,9.437152668186664e-10,1059641647.391245,16.508962951506945,7.946140161181867e-05,0.18943657469037503,21.36876190371011,0.046797283085754114,0.995,220531_Ct1_Osmo
PPG1,1,0.5,0.6111653585999999,359.73568856548377,349.6528112201426,483.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220531_Ct1_Osmo
PPG1,2,1.0,0.6110919684,359.7722105912436,349.6087416034207,484.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220531_Ct1_Osmo
PPG1,3,1.5,0.611744953,359.5829135106744,349.4984870294636,483.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220531_Ct1_Osmo
PPG1,4,2.0,0.6110938502,359.6677217360078,349.51637919942425,483.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220531_Ct1_Osmo
PPG1,5,2.5,0.6083934672,359.54042792616053,349.46843048875104,481.0,479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220531_Ct1_Osmo
PPG1,6,3.0,0.6058737369999999,359.5558022692668,349.34117619972176,480.0,478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220531_Ct1_Osmo
PPG1,7,3.5,0.605205698,359.36660267025445,349.02509431178606,480.0,476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220531_Ct1_Osmo
PPG1,8,4.0,0.6048707376,359.327292052065,349.31116948256,480.0,476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220531_Ct1_Osmo
PPG1,9,4.5,0.6042516254,359.51011328903246,349.4036593898775,480.0,476.8458725267013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220531_Ct1_Osmo
