Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,GR_Full,tdeb_flat,tdebShift_flat,GrowthAtStart_flat,ChipRow,GR_end,tdeb_GR,CaracT_GR,tdebShift_GR,GrowthAtStart_GR,fit_name,tdeb,tdebShift,Tau,G,A0fit,fitR2,Expe
PPG1,0,0.0,0.2238645734,251.71677310893716,272.3625380950773,276.0,286.0,-7.041928181319528e-05,289.54801404081314,9.0,0.04786443513842131,85.0,0.6805581788111685,165.0,606.3409885881719,4.0,0.010730479310188874,ExpDel,289.54801404081314,9.0,1724.2154289467223,0.8351624604587015,0.2270419865954238,0.997,220727_Hypo
PPG1,1,30.0,0.2240979166,257.8668915917152,260.75135463302973,276.0,286.0,2.8195479492668972e-05,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,2,60.0,0.2243237326,262.4547859036621,259.2107024726481,277.0,286.0,0.00010930809796528674,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,3,90.0,0.2243180872,266.72112318974223,259.53078409269057,278.0,286.0,0.0001745414507228801,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,4,120.0,0.2254151766,271.0405361507667,258.4512641053197,279.0,287.0,0.00022576269627164539,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,5,150.0,0.2277617811999999,275.62002248146666,259.0905829680649,279.0,288.0,0.0002650039587184887,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,6,180.0,0.2291016228,278.65183401408484,259.86386978147874,280.0,290.0,0.00029458360224441353,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,7,210.0,0.2312976833999999,280.4797522685966,259.279121993745,282.0,291.0,0.00031408083171778704,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,8,240.0,0.2334542261999999,283.2809747658281,259.23098807157425,283.0,293.8580497013713,0.00033022686099066297,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,9,270.0,0.2364124158,285.18878612859123,258.14802169823406,283.0,296.0,0.00034463837404234547,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,10,300.0,0.2374944507999999,285.6656271242463,257.8134099329677,284.0,297.72172439427004,0.0003640363015251905,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,11,330.0,0.2402512878,288.37256520492696,257.73938617526943,286.0,299.0,0.00038089743519192394,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,12,360.0,0.2440054787999999,292.3181385577873,257.8974516443201,288.0,301.0,0.0003938040431496891,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,13,390.0,0.24708034,294.454095786285,258.4200838981829,289.0,303.0,0.0004086477141015753,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,14,420.0,0.2490242393999999,294.29290441042474,256.3808065535109,291.0,304.0,0.0004305344285561799,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,15,450.0,0.2521367365999999,295.16353931290405,255.45538056135987,292.0,306.0,0.0004550325704676141,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,16,480.0,0.256508158,297.16129250378214,255.8664921026329,295.0,310.0,0.0004798040202267512,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,17,510.0,0.2603978386,298.16964896957654,255.84072578167792,297.0,311.0,0.0005087216575159063,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,18,540.0,0.2637568516,298.3192374669368,254.7698977100384,299.0,315.0,0.000546692064366482,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,19,570.0,0.2678102488,298.5836155823753,253.9354591049253,301.0,317.977954185358,0.0005871286186120844,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,20,600.0,0.272644593,299.3945511978243,253.64331331163868,304.0,321.0,0.0006258137005477904,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,21,630.0,0.2778684697999999,300.09097169467213,254.14712503750036,307.0,323.0,0.0006511958533555005,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,22,660.0,0.283229718,300.59114158018986,254.2643297394008,310.0,328.0,0.0006603573902420096,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,23,690.0,0.2893041683999999,300.9290588259419,254.9321260664376,312.0,332.0,0.0006541270325435454,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,24,720.0,0.2955216356,301.54322845777244,254.98123324079071,316.0,336.0,0.0006372566437970848,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,25,750.0,0.3013439248,301.7057964448144,255.52634261640824,319.0,339.0,0.0006121148535989365,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,26,780.0,0.3071135236,302.36633937006184,255.8014348952349,322.0,343.0,0.0005865864373818275,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,27,810.0,0.3119855038,301.78324170541555,255.86708141340495,325.0,346.0,0.0005699228653191633,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,28,840.0,0.3169402832,300.81505673440387,254.22068243782192,328.0,348.0,0.0005686973817298162,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,29,870.0,0.3222695408,300.5289330276654,253.3247275575014,330.0,351.0,0.0005792096388571382,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,30,900.0,0.327800151,300.08058509214067,253.97960358151556,333.0,354.0,0.0005969084536545219,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,31,930.0,0.3338012111999999,300.44714783917254,254.08606362947464,336.0,357.0,0.0006168448097565164,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,32,960.0,0.3403875112,300.5448792413914,254.72514464550363,339.0,361.0,0.0006325584186059308,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,33,990.0,0.3470396742,300.62262358979467,255.0304983443924,342.0,364.0,0.0006400889339377629,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,34,1020.0,0.3536542012,300.5211326444388,255.5965669323829,346.0,368.0,0.0006404146406012735,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,35,1050.0,0.3607881049999999,300.91022966787693,256.3743283410122,349.0,371.68359421618607,0.0006355350964360984,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,36,1080.0,0.367383814,301.4705239247676,256.70544580176767,351.0,374.0,0.0006307718386515036,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,37,1110.0,0.3751782295999999,302.24913554226106,257.9870662722967,356.0,379.0,0.0006242901456920276,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,38,1140.0,0.3813731152,301.47504556183594,256.88479812764035,359.0,382.0,0.0006205710021775718,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,39,1170.0,0.3884279833999999,301.175973862614,256.3320644748177,361.0,387.0,0.0006166991189349388,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,40,1200.0,0.3957312491999999,301.295111785087,256.0646218962677,365.0,391.0,0.0006107921724209244,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,41,1230.0,0.4029460703999999,301.6452680860341,256.4730520678721,368.0,394.0,0.0006014846825826614,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,42,1260.0,0.4106633322,302.3798021618674,257.34246932485235,371.0,398.0,0.0005890500714297263,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,43,1290.0,0.4185612467999999,303.9061047383386,258.49148047193125,374.0,403.0,0.0005723665201962994,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,44,1320.0,0.4259529572,303.9976935380185,259.01357842354275,377.0,407.0,0.0005546837407389118,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,45,1350.0,0.4325373754,304.2465755827591,258.485724048442,379.0,410.0,0.0005411379117727789,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,46,1380.0,0.4390013584,304.13278391313906,258.109960132662,381.0,414.0,0.0005327677840233217,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,47,1410.0,0.446043054,308.15767192291594,266.5699111395584,384.0,418.0,0.0005264105749336557,,,,,,,,,,,,,,,,,220727_Hypo
PPG1,48,1440.0,0.4536060081999999,309.9447997793208,269.8920010950927,386.0,424.0,0.0005223991640145846,,,,,,,,,,,,,,,,,220727_Hypo
