Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,TauFlux,A0,Aeq,A0-Aeq,Ecomp,EcompNG,1/Ecomp,L/H_Comp,H/L_Comp,Tdeb,tdebShift,GR_InOC,fitR2,fit_name,ChipRow,TauFluxRel,A0Rel,AeqRel,A0Rel-AeqRel,Erel,RevE,RevA,1/Erel,L/H_Rel,H/L_Rel,TdebRel,GrowthSlope,GR_AfterOC,E,1/E,fitR2rel,Expe
PPG1,0,0.0,0.4438582842,276.0856920049652,290.51704622098623,444.0,367.0,0.7164030730329853,0.444094214874785,0.4337120136778603,0.010382201196924734,10.597708243813061,10.597721066698616,0.09435990942829356,2.195226568968096e-09,455533845.17848074,3.80087287435443,8.0,2.186447188249996e-12,0.998,Osmotic choc fit,79.0,0.6347552145651532,0.4336415577344817,0.4441815199943835,-0.01053996225990178,10.193377879223519,0.9618473772548334,1.015195338636259,0.0981029067938542,2.575872413563938e-09,388217985.7722126,17.79930338628319,0.00020849224711622325,0.6923433201741039,10.395549472961068,0.09619501139415577,0.987,221025_Ct_Osmo
PPG1,1,0.5,0.4438978019999999,276.3592534349759,289.95216783738897,443.0,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo
PPG1,2,1.0,0.4441556086,275.8900857014242,290.97630531943787,444.0,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo
PPG1,3,1.5,0.4440652821999999,276.07672216308094,289.6458608631219,443.0,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo
PPG1,4,2.0,0.4439504924,276.393980454572,290.0475711034356,443.0,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo
PPG1,5,2.5,0.444349434,275.7952361683338,291.06391566225443,444.0,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo
PPG1,6,3.0,0.4442986254,276.2119394238682,290.1203794618879,444.0,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo
PPG1,7,3.5,0.4441781901999999,276.54920485403176,289.6315623718284,444.0,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo
PPG1,8,4.0,0.4415380247999999,276.2990127191305,289.04931819341795,443.0,366.575642086794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo
PPG1,9,4.5,0.4378327606,275.3322942932273,289.79792549025217,441.0,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo
PPG1,10,5.0,0.4353186757999999,275.74610782604896,288.3621001060967,440.0,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo
PPG1,11,5.5,0.4347691901999999,275.51621844206915,289.4525045439393,439.0,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo
PPG1,12,6.0,0.434244168,275.38948169072364,289.5786370901761,439.0,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo
PPG1,13,6.5,0.4339976522,276.0142481451129,287.97692029831865,439.0,364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo
PPG1,14,7.0,0.4338376992,275.5435278061628,288.8179656436505,439.0,363.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo
