Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,GR_Full,tdeb_flat,tdebShift_flat,GrowthAtStart_flat,ChipRow,GR_end,tdeb_GR,CaracT_GR,tdebShift_GR,GrowthAtStart_GR,fit_name,tdeb,tdebShift,Tau,G,A0fit,fitR2,Expe
PPG1,0,0.0,0.3004180791999999,372.7815259395522,353.87717474775104,299.0,358.9675404539009,-3.7017347791804045e-05,169.85141479445963,5.0,0.0070509562627719844,96.0,1.448097538588408,405.0,791.1021215720685,12.0,0.09474755402175955,ExpDel,169.85141479445963,5.0,2501.1796460968976,0.5757283377254115,0.3007500989769516,0.996,220214_Ct2
PPG1,1,30.0,0.3002355445999999,373.5393748502119,354.51014394263814,300.0,358.0,5.19781653521993e-06,,,,,,,,,,,,,,,,,220214_Ct2
PPG1,2,60.0,0.3005761503999999,373.3636395119855,355.920231899033,300.0,359.0,5.341289233080521e-05,,,,,,,,,,,,,,,,,220214_Ct2
PPG1,3,90.0,0.3012216078,373.4272442331789,356.7312899292398,300.0,358.0,0.00010590399906473263,,,,,,,,,,,,,,,,,220214_Ct2
PPG1,4,120.0,0.3017184029999999,373.8027341444207,357.1626458788781,300.0,360.0,0.00016092152713759994,,,,,,,,,,,,,,,,,220214_Ct2
PPG1,5,150.0,0.3027590383999999,374.00858700273614,357.83857001795246,302.0,361.0,0.00021671489537183097,,,,,,,,,,,,,,,,,220214_Ct2
PPG1,6,180.0,0.3046314294,374.4477893942191,358.56123928091824,302.0,360.0,0.0002733719676738039,,,,,,,,,,,,,,,,,220214_Ct2
PPG1,7,210.0,0.3078963523999999,375.2737931012946,359.07722020822644,304.0,363.8923838842505,0.00032410872364026987,,,,,,,,,,,,,,,,,220214_Ct2
PPG1,8,240.0,0.310929814,375.7430181895809,359.3744754890767,307.0,365.0,0.00037159436468039113,,,,,,,,,,,,,,,,,220214_Ct2
PPG1,9,270.0,0.3142963542,375.9312322368044,359.37961924177534,308.0,369.0,0.00041092523247420853,,,,,,,,,,,,,,,,,220214_Ct2
PPG1,10,300.0,0.3176083222,376.4619979574073,358.9339864541288,309.0,370.0,0.00044024912641271236,,,,,,,,,,,,,,,,,220214_Ct2
PPG1,11,330.0,0.322587565,377.2597123507451,359.13252061039657,311.0,377.0,0.00045541896543548424,,,,,,,,,,,,,,,,,220214_Ct2
PPG1,12,360.0,0.3267068251999999,377.89767087564906,358.8945940210001,313.0,380.0,0.0004615821756855713,,,,,,,,,,,,,,,,,220214_Ct2
