Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,GR_Full,tdeb_flat,tdebShift_flat,GrowthAtStart_flat,ChipRow,GR_end,tdeb_GR,CaracT_GR,tdebShift_GR,GrowthAtStart_GR,fit_name,tdeb,tdebShift,Tau,G,A0fit,fitR2,Expe
PPG1,0,0.0,0.359508481,381.7727688545619,389.05011989497166,377.0,334.0,4.5869218302649426e-05,279.5370174056183,8.0,0.012425368715265523,90.0,0.5305470163574463,129.0,,2.0,0.00025078930390253775,ExpDel,279.5370174056183,8.0,1423.3804364498258,1.0116761219450412,0.35976355318365805,0.997,220928_Ct
PPG1,1,30.0,0.3596439706,379.7848380352461,392.9896639217783,376.0,334.0,-2.2014510825951634e-05,,,,,,,,,,,,,,,,,220928_Ct
PPG1,2,60.0,0.3591866931999999,381.678239259699,394.8090252801778,376.0,333.0,-4.3776448470636464e-05,,,,,,,,,,,,,,,,,220928_Ct
PPG1,3,90.0,0.3590399127999999,379.6546516121506,396.317512495185,375.0,334.0,-2.6051073409805878e-05,,,,,,,,,,,,,,,,,220928_Ct
PPG1,4,120.0,0.3591490571999999,375.0632492508871,398.9297466777818,373.0,336.0,2.4410330742499142e-05,,,,,,,,,,,,,,,,,220928_Ct
PPG1,5,150.0,0.3593729914,374.705876786692,399.7675500846535,372.0,337.0,0.00010059773282883676,,,,,,,,,,,,,,,,,220928_Ct
PPG1,6,180.0,0.360063612,373.774185799617,399.6887072737866,371.0,337.0,0.00019524580668391292,,,,,,,,,,,,,,,,,220928_Ct
PPG1,7,210.0,0.3615370614,373.5579893772928,402.0815079451082,372.0,338.0,0.00030197901063288034,,,,,,,,,,,,,,,,,220928_Ct
PPG1,8,240.0,0.3645648776,371.58553717737743,403.0668048458713,373.0,341.0,0.0004089326199871712,,,,,,,,,,,,,,,,,220928_Ct
PPG1,9,270.0,0.3694218033999999,373.9992539919005,404.026699986516,376.0,341.0,0.0005047625494010268,,,,,,,,,,,,,,,,,220928_Ct
PPG1,10,300.0,0.376698724,368.4357459376281,403.17342926410913,377.0,346.0,0.0005799586782594189,,,,,,,,,,,,,,,,,220928_Ct
PPG1,11,330.0,0.3826056941999999,371.57584710310175,403.5573589438272,383.0,348.0,0.0006413086464898778,,,,,,,,,,,,,,,,,220928_Ct
PPG1,12,360.0,0.3902401568,369.15102504251945,404.1259192718011,386.0,353.0,0.0006869538561221292,,,,,,,,,,,,,,,,,220928_Ct
PPG1,13,390.0,0.3988061104,367.02492841911504,404.9696826070378,389.0,356.0,0.000718725389190146,,,,,,,,,,,,,,,,,220928_Ct
PPG1,14,420.0,0.4069731224,368.6482711887621,404.4631918384005,393.0,360.0,0.0007438498831813614,,,,,,,,,,,,,,,,,220928_Ct
PPG1,15,450.0,0.4154750947999999,370.7157239840769,405.5956977140559,398.0,363.0,0.000766863611494968,,,,,,,,,,,,,,,,,220928_Ct
PPG1,16,480.0,0.4254523984,373.3119918511759,406.3903074992012,405.0,366.6235906268106,0.0007856820112370698,,,,,,,,,,,,,,,,,220928_Ct
