Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,GR_Full,tdeb_flat,tdebShift_flat,GrowthAtStart_flat,ChipRow,GR_end,tdeb_GR,CaracT_GR,tdebShift_GR,GrowthAtStart_GR,fit_name,tdeb,tdebShift,Tau,G,A0fit,fitR2,Expe
PPG1,0,0.0,0.2267512545999999,259.72201731683344,269.29022447692915,275.0,305.895854275001,-0.00012089348499310833,344.7332439135171,10.0,0.06667792925987757,32.0,0.8399238647343119,155.0,471.9051410310149,3.0,0.004736859214269402,ExpDel,344.7332439135171,10.0,1397.266572365105,1.0305835897602285,0.23169189801518625,0.995,230301_Ct_P1
PPG1,1,30.0,0.2268472264,260.9666706673798,280.21542018525,277.0,304.0,2.9278621148189754e-05,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,2,60.0,0.2269074439999999,265.89272155462675,285.53862903757783,280.0,303.0,0.00014853396024156363,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,3,90.0,0.2276865092,295.08309128774914,305.3789612086517,282.0,301.0,0.00023791827344487617,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,4,120.0,0.2286443454,298.72573373955504,310.1238251449583,281.0,305.0,0.0002992651673050912,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,5,150.0,0.2307707794,297.73218699889765,311.3054985800626,282.0,305.8209337905992,0.0003349440134522188,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,6,180.0,0.2332754552,298.7301328850593,313.0323420258377,284.0,307.0,0.00034029342845158907,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,7,210.0,0.2365290873999999,297.5306111569509,314.58253832310226,286.0,309.0,0.00032495714268319475,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,8,240.0,0.2393423784,296.0793255838939,314.39101344362814,287.0,310.0,0.00029910799758834267,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,9,270.0,0.2410378802,294.0805242352765,315.15817157902507,291.0,309.0,0.00027672094235706705,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,10,300.0,0.2432734586,292.62380879778834,313.1003894646715,292.0,310.0,0.00026614845891073896,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,11,330.0,0.2442538764,289.7728931748975,311.74435717848064,295.0,309.0,0.00027487090688825143,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,12,360.0,0.245518446,287.30349795931284,309.1883776966493,297.0,309.0,0.00031098529876973075,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,13,390.0,0.2485406168,286.3765716645622,307.7264923409853,300.0,311.0,0.0003664620658480366,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,14,420.0,0.2507912496,285.4682076348523,306.78338716857945,302.0,311.0,0.00044433747352093497,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,15,450.0,0.2549763727999999,283.87804926819416,305.3711793113374,305.0,312.0,0.0005307356834830506,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,16,480.0,0.2595830192,283.4399610640557,304.3790286677628,307.0,316.0,0.0006235096816351524,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,17,510.0,0.263536681,284.09428887242564,302.6519117709504,310.0,319.68628951410426,0.0007165456961249342,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,18,540.0,0.268928038,283.3913514576077,301.63981803062524,313.0,324.0,0.0007981400950835729,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,19,570.0,0.2749911976,283.25415574682506,300.78312728237256,316.0,328.858076415799,0.0008612380646250941,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,20,600.0,0.282260591,284.9781839324172,299.8059384175402,320.0,332.0,0.0008970987122857454,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,21,630.0,0.2912951128,286.80692848892613,300.2773550246301,324.0,337.0,0.0009042631659938354,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,22,660.0,0.299554333,289.3227664767704,300.69082239487045,330.0,341.0,0.0008891920792950567,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,23,690.0,0.3079810334,290.4865607188435,300.7734099085317,333.0,350.0,0.0008568149529890686,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,24,720.0,0.3162553079999999,292.26217073303064,301.14869502276053,337.0,354.0,0.0008185843761259442,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,25,750.0,0.3233158215999999,293.3044108935276,300.8222615488814,342.0,359.0,0.000783460310355945,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,26,780.0,0.3295426977999999,293.7079666036152,298.2965791551618,342.0,362.0,0.00076142285865942,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,27,810.0,0.3375610476,295.5095786416015,296.32002500448937,346.0,368.0,0.0007457180401739018,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,28,840.0,0.3455492885999999,296.99659909951555,295.1860117208805,351.0,373.0,0.0007316632310181736,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,29,870.0,0.353750173,298.89931812783,294.1933560381748,355.0,376.0,0.0007175243796049896,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,30,900.0,0.3616292696,300.21194337233874,293.79589394760086,359.0,379.93603205494463,0.000700780295431887,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,31,930.0,0.3689287718,302.47918972636705,293.86618743936896,362.0,383.0,0.0006805824640165707,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,32,960.0,0.376632861,303.8856362902605,294.4782618433728,367.0,388.0,0.0006589313560184484,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,33,990.0,0.3840716164,304.18055066255954,295.8123711086064,370.0,390.0,0.0006367322799860956,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,34,1020.0,0.3914445088,305.8454496677598,295.65022626799066,375.0,395.0,0.0006169459238971041,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,35,1050.0,0.3986800297999999,308.57428751510554,296.18191409564565,378.0,397.0,0.0005997620932022238,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,36,1080.0,0.4057141982,311.8652774558995,297.66200114608927,382.0,400.8374244890156,0.0005859462981459971,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,37,1110.0,0.4133053793999999,313.19200634070853,301.4843132199693,387.0,403.0,0.0005762083669478404,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,38,1140.0,0.4207366076,314.9298194177213,305.20252635822146,389.0,406.0,0.0005712050881881384,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG1,39,1170.0,0.4275355509999999,317.91484631820623,306.8906631468851,393.0,410.0,,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,0,0.0,0.1828752058,305.268818974667,297.74042252180146,261.0,253.0,8.801871690059565e-05,301.34951325123404,8.0,0.06302210525541627,30.0,0.974983902141068,125.0,,2.0,0.006760266417580799,ExpDel,301.34951325123404,8.0,1613.8717556266402,0.892264205615812,0.1864075255085119,0.991,230301_Ct_P1
PPG3,1,30.0,0.1827886429999999,305.3565352903768,299.8599725350092,261.0,253.0,8.074697690156712e-05,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,2,60.0,0.1837878788,304.2763980868397,301.34873799075376,261.0,254.0,0.00010939554873258458,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,3,90.0,0.1845876437999999,303.4268071070658,303.1960223436712,262.0,254.0,0.0001647805873933186,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,4,120.0,0.1853366001999999,302.90706610586926,304.25299659454066,262.0,255.0,0.00023757979913874132,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,5,150.0,0.186345245,302.56088499205475,305.2046978589694,263.0,255.0,0.00031847671977540913,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,6,180.0,0.1885732962,302.4705266658022,306.02173195846404,263.0,258.0,0.00039942556344987044,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,7,210.0,0.1896534493999999,301.602136129143,307.47545952775766,264.0,259.0,0.0004668609722682162,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,8,240.0,0.1929334267999999,301.5082083585631,307.88958094423924,266.0,262.0,0.0005058797330533772,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,9,270.0,0.1963037305999999,301.101853078698,310.2027964921781,269.0,263.0,0.000514529480392833,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,10,300.0,0.1994087006,302.8088760516388,309.679899014839,271.0,265.0,0.0004954289863207448,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,11,330.0,0.2027790044,303.51154177051603,308.6895666921069,273.0,269.0,0.00045615108684024655,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,12,360.0,0.2064748596,302.9753775328993,308.5618596493995,277.0,270.0,0.0003993675795534786,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,13,390.0,0.2089569537999999,303.562400310602,307.5642803755252,277.0,272.0,0.00034855792094554795,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,14,420.0,0.2100785066,303.17037357694994,305.7389317318491,276.0,275.0,0.00032194698453349573,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,15,450.0,0.21085569,303.3249977985862,303.17947359020474,274.0,277.9381626535506,0.00032501952415481955,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,16,480.0,0.2127487807999999,303.6161427783503,302.0323478548927,274.0,279.0,0.0003515884801720665,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,17,510.0,0.2166648065999999,303.554088757814,302.5155357219577,277.0,281.0,0.00038964626914515647,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,18,540.0,0.2193745986,303.5284172389661,302.61315469948147,278.0,283.0,0.00044591748635252856,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,19,570.0,0.2219225558,303.5468218325233,301.9717500657978,280.0,285.0,0.0005180410706445417,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,20,600.0,0.2249183813999999,303.7191841752067,301.13375184451274,282.0,287.0,0.0005982694597326761,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,21,630.0,0.2287628988,303.50055116776434,300.56948423955646,284.0,289.0,0.0006683165178875219,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,22,660.0,0.233305564,303.2207613306348,300.7322252784446,288.0,291.9723308037652,0.0007188512872909451,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,23,690.0,0.2381944804,302.9783565625229,301.023849063506,292.0,293.0,0.0007522060553442028,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,24,720.0,0.2442049496,302.6126433732105,302.4165431511747,299.0,297.0,0.0007629829597668573,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,25,750.0,0.2507799588,302.6108225698872,303.31620482694365,304.0,299.0,0.0007543964162986571,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,26,780.0,0.2568863998,302.8738246202254,303.94226036045814,310.0,301.0,0.000728754261567007,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,27,810.0,0.2628949872,302.84945793351915,304.3177763445043,314.0,304.69409724911725,0.000695269432911641,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,28,840.0,0.2667752588,303.3403555536965,303.2351587674759,317.0,305.0,0.000677718811071152,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,29,870.0,0.2720574714,303.6319226679176,302.1681262659091,320.0,309.0,0.0006723571691477192,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,30,900.0,0.2770799955999999,304.16199309187164,302.3730151296615,323.0,312.0,0.0006771472387438127,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,31,930.0,0.2836098415999999,304.5511373464448,303.0870079952176,328.0,314.0,0.0006849717326243855,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,32,960.0,0.2898385996,305.31513975788323,302.9305879053097,332.0,317.0,0.0006932891346143106,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,33,990.0,0.2958076692,305.5258640135541,302.6093124509143,337.0,319.0,0.0006995565577481165,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,34,1020.0,0.3024842956,305.3363823623612,302.31516763719526,341.0,324.0,0.0006976932571180013,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,35,1050.0,0.3080600689999999,306.21419230621683,301.46104740629505,345.0,327.0,0.0006924246030722487,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,36,1080.0,0.3150754194,306.59399926731896,300.7433421392942,348.0,331.0,0.000684037295701207,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,37,1110.0,0.3212514869999999,307.58176592746736,299.83547876896773,353.0,335.0,0.0006728113839682156,,,,,,,,,,,,,,,,,230301_Ct_P1
PPG3,38,1140.0,0.3278678958,308.12401768613915,297.67657693913486,356.0,340.0,0.0006590153343168507,,,,,,,,,,,,,,,,,230301_Ct_P1
