Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,TauFlux,A0,Aeq,A0-Aeq,Ecomp,EcompNG,1/Ecomp,L/H_Comp,H/L_Comp,Tdeb,tdebShift,GR_InOC,fitR2,fit_name,ChipRow,TauFluxRel,A0Rel,AeqRel,A0Rel-AeqRel,Erel,RevE,RevA,1/Erel,L/H_Rel,H/L_Rel,TdebRel,GrowthSlope,GR_AfterOC,E,1/E,fitR2rel,Expe
PPG1,0,0.0,0.4538882782,290.5884172068549,335.52762446443705,452.0,370.0,0.8749860079530306,0.45430101966510456,0.44424555169380175,0.0100554679713028,11.193546527182493,11.193546611817455,0.08933718996124622,1.7016879855737608e-09,587651795.4393551,2.720827583915417,5.0,7.092048142186247e-10,0.998,Osmotic choc fit,79.0,0.6455306653197065,0.44414688389012946,0.4546073566466253,-0.010460472756495864,10.519657275815694,0.9397966274826016,1.0402770697842112,0.09506013112223373,2.454314882034667e-09,407445681.6115558,16.69657620533593,0.0003638511159562666,1.1796674163014833,10.856601943816575,0.09210985215954744,0.999,221025_Ct_Osmo2
PPG1,1,0.5,0.4542796925999999,290.93323554929543,335.4326652822217,452.0,371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo2
PPG1,2,1.0,0.4544509364,290.81545878427494,334.57965633107494,451.0,371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo2
PPG1,3,1.5,0.4541686664,291.15633490164254,335.22082116976014,452.0,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo2
PPG1,4,2.0,0.4545600808,290.8553580531966,335.83189705887287,452.0,371.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo2
PPG1,5,2.5,0.4544584636,291.32851096015224,334.7488784057853,453.0,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo2
PPG1,6,3.0,0.4516828086,290.7686365532328,335.32407921612906,451.0,369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo2
PPG1,7,3.5,0.4480772797999999,290.7836842914819,334.01871930311864,449.0,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo2
PPG1,8,4.0,0.4465172676,290.156929618678,334.53978683011644,448.0,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo2
PPG1,9,4.5,0.4458191198,290.3530260203591,334.3736780938708,449.0,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo2
PPG1,10,5.0,0.4450268819999999,290.6909588701244,333.9116040397128,447.0,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo2
PPG1,11,5.5,0.4446994487999999,290.517990596255,333.7261944009971,447.0,366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo2
PPG1,12,6.0,0.4444943326,290.4037156258571,333.8150406402654,448.0,366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo2
PPG1,13,6.5,0.4444736327999999,290.1690608677734,334.44074550587374,448.0,366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo2
PPG1,14,7.0,0.444396479,290.3457597166987,333.916474616572,447.0,366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo2
PPG1,15,7.5,0.4445658409999999,290.8811031911259,333.4339476167321,448.0,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo2
PPG1,16,8.0,0.4442421714,290.36809582727983,334.21723842435784,447.0,366.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo2
PPG1,17,8.5,0.4445884226,290.93272558348843,333.7191085284987,448.0,367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221025_Ct_Osmo2
